hot_inlet_temperature_k,cold_inlet_mass_flow_kg_s,hot_outlet_temperature_k,cold_outlet_temperature_k,hx_1_heat_load_kw,hot_outlet_pressure_pa,cold_outlet_pressure_pa,hot_outlet_mass_flow_kg_s,cold_outlet_mass_flow_kg_s,hx_1_logarithmic_mean_temperature_difference_lmtd_k,hot_inlet_temperature_k_noisy,cold_inlet_mass_flow_kg_s_noisy,hot_outlet_temperature_k_noisy,cold_outlet_temperature_k_noisy,hx_1_heat_load_kw_noisy,hot_outlet_pressure_pa_noisy,cold_outlet_pressure_pa_noisy,hot_outlet_mass_flow_kg_s_noisy,cold_outlet_mass_flow_kg_s_noisy,hx_1_logarithmic_mean_temperature_difference_lmtd_k_noisy
520.625,1.45455,364.301,2011.51,121.854,500000,100000,1,1.45455,121.854,517.5619730397923,1.5551363069553437,334.52940555397817,1845.5004218923204,105.06711678796424,480415.3393149629,99649.31369240378,0.9542796777107762,1.3907688602252402,131.46781596394507
520.625,1.5,364.26,2011.51,122.028,500000,100000,1,1.5,122.028,508.7686231919989,1.4616098699179862,343.71384032735364,1917.55669831432,95.35611136974217,495195.6442532699,95634.87785187608,1.063255502002444,1.551168523828273,134.21242286208698
520.625,1.54545,364.221,2011.51,122.193,500000,100000,1,1.54545,122.193,527.0015393316337,1.664921673735936,343.6511295556589,2077.6785162154742,125.39834402621813,486605.5278916329,90732.0385613429,0.9067050100041256,1.4674538081624715,117.47235643120744
520.625,1.59091,364.184,2011.51,122.349,500000,100000,1,1.59091,122.349,532.9803029211606,1.703446504482886,374.8564189964656,2098.205303691623,100.52006102096766,496061.6665817024,94579.84257582648,1.0411673478703185,1.654635696846803,111.90953463217352
520.625,1.63636,364.149,2011.51,122.496,500000,100000,1,1.63636,122.496,539.0444996157768,1.630998538828925,328.5952486203885,2451.710753396586,112.8979901080278,449892.8187397619,100585.03166589234,0.91960194083891,1.7028943477970846,127.14015808868812
520.625,1.68182,364.115,2011.51,122.636,500000,100000,1,1.68182,122.636,551.296394437734,1.634010961312579,405.19215116783033,1915.4116829967045,120.99961688546372,544984.4827364626,89835.50520031482,0.9952414695422102,1.608008226934636,143.72217161494007
520.625,1.72727,364.084,2011.51,122.768,500000,100000,1,1.72727,122.768,531.2492879795116,1.7024526818723782,402.1600303787864,2347.5607373364114,113.69945968124448,492387.3388269278,100885.22285549928,0.9688521992481456,1.8030900291691776,138.38016080794685
520.625,1.77273,364.054,2011.51,122.894,500000,100000,1,1.77273,122.894,484.81552512628,2.008912102420285,386.6004943828968,1838.4366858896744,97.06496690496746,519673.7504864285,102469.5196391814,0.9778459715420876,1.6857844371854491,146.32082068271268
520.625,1.81818,364.026,2011.51,123.014,500000,100000,1,1.81818,123.014,508.2954166805174,1.988582052046254,365.6365156529522,2109.7924175720727,151.81970792868142,506133.1711799948,92179.09431642324,1.0670746785991272,1.5926650775658813,142.97497135501192
520.625,1.86364,363.998,2011.51,123.128,500000,100000,1,1.86364,123.128,597.2362269774613,1.875324181534896,398.1209020620129,2047.289255291448,123.68936645417992,493209.31455244287,104396.16826586115,0.9730488141711318,1.8499188367742776,109.01488814889662
520.625,1.90909,363.973,2011.51,123.237,500000,100000,1,1.90909,123.237,539.4844079155619,1.8510390068068496,353.92924794878564,1986.19201851556,152.26117393662352,468071.37981971295,97892.8896067972,1.0521406215669629,1.945907534227333,122.74998399575226
520.625,1.95455,363.948,2011.51,123.341,500000,100000,1,1.95455,123.341,582.3005100492493,1.965988127804768,337.5803727877304,2010.3717967493649,102.6788393426967,477148.59394150967,91823.42384877604,0.9640145515570056,2.028716516249969,121.9115527561244
520.625,2.0,363.924,2011.51,123.44,500000,100000,1,2.0,123.44,556.9498934522476,2.0243826926616766,407.2349462672518,1886.2703717631384,114.90974578854356,494108.21995303815,91535.87230831108,1.013106885739811,2.1073476207731434,124.85702987462582
520.625,2.04545,363.902,2011.51,123.535,500000,100000,1,2.04545,123.535,526.9194101751856,1.9182885935078475,375.4574444364732,2193.331305236108,123.57356654432412,488133.9678810595,99721.81430127108,0.993635505569847,1.939100957434989,125.77907057023458
520.625,2.09091,363.88,2011.51,123.626,500000,100000,1,2.09091,123.626,528.4710027852398,2.099277954510744,338.9885105745243,1842.0171419705005,150.4681267871975,475655.3783199968,100424.06504556694,0.9313516478963618,2.089754429777701,137.16239384902045
520.625,2.13636,363.859,2011.51,123.713,500000,100000,1,2.13636,123.713,519.6727758369559,2.2776165851677392,348.65906800706176,2075.380656397261,152.7181245278673,482822.6815046447,99926.13491360964,0.9324837591377004,2.0892063333153272,102.5546780569668
520.625,2.18182,363.839,2011.51,123.797,500000,100000,1,2.18182,123.797,475.3877735937458,1.9855263802894136,337.0448778814829,2163.5516596574234,114.15814905394616,511528.951895892,105184.87980480945,0.9868676506058478,2.180438200562469,133.6612428223361
520.625,2.22727,363.82,2011.51,123.877,500000,100000,1,2.22727,123.877,521.0947925408135,2.3193212834015617,437.3907657139023,2289.943836438033,108.74124335381906,521922.2018944665,100310.38171014508,0.9803150501873537,2.4834960566262763,131.23842181969724
520.625,2.27273,363.802,2011.51,123.954,500000,100000,1,2.27273,123.954,552.1403719458641,2.42895722952413,363.9511019741376,2206.982400438297,122.27383827707276,470838.1833798834,97097.9425197595,1.0338305592712402,2.250965671320302,131.39304210032864
520.625,2.31818,363.784,2011.51,124.028,500000,100000,1,2.31818,124.028,505.0156213848105,2.2532063586874567,369.5234678693105,2126.6547555723487,144.7791616755121,477997.6589069544,98397.57405004026,0.9072438739962794,2.2045623996749533,116.62290690376447
520.625,2.36364,363.767,2011.51,124.1,500000,100000,1,2.36364,124.1,531.3486515068278,2.563861079454536,390.00256893835945,1883.229577880416,125.04701952471363,505375.5865217992,105407.64403181484,0.958564549185432,2.333426128162261,131.63510392408898
520.625,2.40909,363.751,2011.51,124.169,500000,100000,1,2.40909,124.169,542.7929794134072,2.325935794311316,319.5421227215719,1853.4505423384123,128.51421728094726,495913.5413637786,94397.13370878,1.021525210181577,2.5109336115601257,117.79978560303162
520.625,2.45455,363.735,2011.51,124.235,500000,100000,1,2.45455,124.235,496.9448810641471,2.5086829723834727,403.620261990262,1782.4837186772795,144.8479694044817,490843.817691662,100795.09688918662,0.9875417231594448,2.514040856124687,127.52797412580306
520.625,2.5,363.72,2011.51,124.299,500000,100000,1,2.5,124.299,508.877022312554,2.461653414417046,341.6114205309842,1763.2362464442408,141.91501223594454,523059.96872728993,101025.30119393991,0.927261781035594,2.630041975459799,122.31627231530614
520.625,2.54545,363.705,2011.51,124.36,500000,100000,1,2.54545,124.36,494.1274915135165,2.506377806133022,430.263607334151,2011.2275763232271,142.70575669004896,504620.32936353394,105114.1657134448,1.0180042321562757,2.780700793284144,115.14330437057698
520.625,2.59091,363.691,2011.51,124.42,500000,100000,1,2.59091,124.42,499.2230015508664,2.5109416833586597,352.31988338222624,1865.189402902272,136.0291748616497,459421.1504633763,100558.45597790246,1.0424356699465067,2.8248434146307067,103.89905354552214
520.625,2.63636,363.677,2011.51,124.478,500000,100000,1,2.63636,124.478,487.1070249599063,2.728444822736269,401.4135807649032,2252.7354356032174,149.72394320909103,480012.70583361486,95217.12883143984,0.9501114166499574,2.530549933236975,135.16424587098885
520.625,2.68182,363.664,2011.51,124.533,500000,100000,1,2.68182,124.533,497.1852009897533,2.795637172632668,272.8644409536004,1895.051296896028,101.83594503912288,458472.91237309104,100960.89425133992,1.0483408770436524,2.7822954863470626,118.67457942160104
520.625,2.72727,363.651,2011.51,124.587,500000,100000,1,2.72727,124.587,557.5752056907687,2.718485163387956,320.9171681748261,2030.4696559431516,166.62133317141948,495520.36671088834,103596.6124657139,0.970189796226059,2.4887979747518845,121.90316934044776
520.625,2.77273,363.639,2011.51,124.639,500000,100000,1,2.77273,124.639,496.7939885864933,2.584188766745224,352.9622986309262,1958.276641334491,144.46331590866558,466797.0831061578,100698.8251410867,0.982185021840391,2.924092712999287,130.24505027055304
520.625,2.81818,363.627,2011.51,124.689,500000,100000,1,2.81818,124.689,523.9168915461736,2.874990305010285,289.782247074084,1729.1226726127406,121.6906968367948,455972.3398719058,105481.9521411789,0.9733645037916626,2.600007266773166,109.20932765424492
520.625,2.86364,363.615,2011.51,124.738,500000,100000,1,2.86364,124.738,507.5346977560029,2.924064860009142,385.4640598865468,2230.652112713213,145.50153957190744,448618.8528485409,93466.18770572227,1.0507053806944813,2.6426056118925034,132.44658411759832
520.625,2.90909,363.604,2011.51,124.786,500000,100000,1,2.90909,124.786,551.3123539234928,2.8775678263762927,374.9832826241122,2151.406916808425,118.28253294983408,549610.057251105,99212.09716458808,0.991845305939703,2.8815092466883594,128.21354794737437
520.625,2.95455,363.593,2011.51,124.832,500000,100000,1,2.95455,124.832,554.7561935334629,3.2303914099770026,327.56720023044977,2174.54732870896,133.7230130396173,465865.8370439255,100030.02576726695,1.0386546581473126,3.0921107118358404,108.28300392573928
520.625,3.0,363.583,2011.51,124.876,500000,100000,1,3.0,124.876,543.1178217225545,2.765410610264902,363.0027713477977,2131.184115655737,135.96451811484098,492108.5599026525,103862.10627346444,0.9757242273690344,2.8591426298506177,117.009354180477
520.625,3.04545,363.572,2011.51,124.919,500000,100000,1,3.04545,124.919,528.5940650854561,2.7078186662304136,392.89325394376107,1858.7388257256969,141.07386807362076,501486.9770887492,104497.45632321502,1.0179602630055204,2.964851747431388,136.73806822994834
520.625,3.09091,363.562,2011.51,124.961,500000,100000,1,3.09091,124.961,514.6102314316104,2.977962755008773,287.10311115477185,1862.648410593657,116.34478953081212,502976.10296861874,100121.15623322967,0.9456276314729212,2.9618755903950387,139.9084174852974
520.625,3.13636,363.553,2011.51,125.002,500000,100000,1,3.13636,125.002,489.5990116065215,3.2477673545871526,317.2549247680841,2102.4277660136363,141.5657044008259,515522.3041249309,98195.65241209789,1.0500585942010396,3.159537055601593,136.44184826024005
520.625,3.18182,363.543,2011.51,125.042,500000,100000,1,3.18182,125.042,571.2174861867122,3.013844620786013,351.3610994435448,2321.869813617288,116.753556443427,498724.8033226201,100940.5570673684,0.984666531145434,3.328463634109739,115.47850154121303
520.625,3.22727,363.534,2011.51,125.08,500000,100000,1,3.22727,125.08,500.8497617566288,3.0689770991884173,364.39643448842105,2089.1500412800574,138.7945305904528,488660.0052072124,94296.90586113352,1.0624593070802997,3.230066387742083,117.91790929207744
520.625,3.27273,363.525,2011.51,125.118,500000,100000,1,3.27273,125.118,537.9005439711987,3.4283518028775166,361.3943282962298,2208.32955051525,124.78245431277904,505493.5765439768,97553.59442572866,0.9973834696984244,3.171168810128666,111.03376610696998
520.625,3.31818,363.517,2011.51,125.154,500000,100000,1,3.31818,125.154,548.2068163123528,3.394920863323452,395.8443772517233,1905.7302544859424,90.91262056098422,505235.7692131507,102849.8859164803,1.0047840904302825,3.572672198224835,134.34013312146533
520.625,3.36364,363.508,2011.51,125.19,500000,100000,1,3.36364,125.19,506.1703545649331,3.427054857903124,380.8550105485702,2232.343808391372,111.35476385541536,501267.7182236393,101767.89058673878,1.114324942160988,3.5348929476888142,109.51881463276214
520.625,3.40909,363.5,2011.51,125.224,500000,100000,1,3.40909,125.224,547.6457636016936,3.542288075753037,388.8226764547581,1927.133513453698,141.1547956470457,516022.2732579048,96688.59213077938,1.037269829108752,3.2755922349295084,147.02693339132816
520.625,3.45455,363.492,2011.51,125.258,500000,100000,1,3.45455,125.258,540.5184249494146,3.3811074841635578,312.9711290131476,2059.8182775704445,119.55280303692116,484356.5709127452,96090.6778213503,1.009725253713286,3.300238498102868,124.48442680775712
520.625,3.5,363.484,2011.51,125.291,500000,100000,1,3.5,125.291,565.6060585897816,3.4336777870398167,368.74811540378977,1937.856329503456,148.0979934723607,494980.0813872546,96002.90140220398,0.9390408720008788,3.428930791692567,121.56574535167384
520.625,3.54545,363.476,2011.51,125.323,500000,100000,1,3.54545,125.323,508.40732479582965,3.6890015960951454,352.3121069312229,2190.364653491281,102.51497825746046,466854.52154684113,96347.35679912075,0.9622373019231956,3.71923426032232,119.3114464006316
520.625,3.59091,363.469,2011.51,125.354,500000,100000,1,3.59091,125.354,487.1523523001874,3.349441630501249,416.6107804758265,2193.101476906695,138.44354638092628,493876.6628707752,100736.38601323785,1.0392694397031914,3.1256989585232224,116.6778022504238
520.625,3.63636,363.462,2011.51,125.384,500000,100000,1,3.63636,125.384,507.4664698035851,3.246774962967509,369.8006187152646,1714.454008948121,124.49003160782031,484046.2798738402,106005.90991371492,0.9833768114650436,3.87445613679866,125.09239395441212
520.625,3.68182,363.455,2011.51,125.414,500000,100000,1,3.68182,125.414,526.0617187790969,3.602056283192675,339.13790021577853,2278.094984651625,120.77145169933073,526383.9756470042,106610.40180551026,0.9896456712549984,3.615913854706781,113.83280503841004
520.625,3.72727,363.448,2011.51,125.443,500000,100000,1,3.72727,125.443,522.1403500519328,3.900750804206794,394.43198837433073,2489.5270855327044,103.27147026830858,463438.59003853,95390.66340499344,0.9458936938453648,3.499105454098261,137.73452623942083
520.625,3.77273,363.441,2011.51,125.471,500000,100000,1,3.77273,125.471,510.3833197626031,3.820937887157924,383.9135514226843,1940.034475475573,129.42371938878478,488119.33173929807,101649.76668504265,1.0202515749280952,3.799481993836773,135.9873547043324
520.625,3.81818,363.435,2011.51,125.499,500000,100000,1,3.81818,125.499,470.9262036459986,3.981844663760621,333.57511961039074,1986.0037370583711,106.5066681296858,486895.6751945048,101408.63372131376,1.0052101774487123,3.871879552229496,128.21903604590827
520.625,3.86364,363.428,2011.51,125.526,500000,100000,1,3.86364,125.526,532.8722604929858,3.474128232523832,350.7629084302004,2260.822542541201,113.54967287200073,516770.17315443,101059.1239546775,1.035644242429007,4.031872304511692,136.17100003513994
520.625,3.90909,363.422,2011.51,125.552,500000,100000,1,3.90909,125.552,571.9675922211085,3.970755270922464,351.37650647562106,2024.9403404022,122.90282997945997,468090.56225371535,95115.95593645144,1.0618974655205269,4.133209800662053,114.90490849886156
520.625,3.95455,363.416,2011.51,125.578,500000,100000,1,3.95455,125.578,532.7100400423894,4.083836993841675,408.023900031186,2010.710563562533,118.6889427241402,500093.02455418825,96289.0739448694,1.0224351298244685,4.022945389077969,111.56733519679402
520.625,4.0,363.41,2011.51,125.603,500000,100000,1,4.0,125.603,536.4815589803618,3.729840515477863,370.7960129386165,2393.087157790187,144.96702267966057,501966.33469688,101724.41532289777,0.9413573790578406,4.101160019526829,131.44261296222743
520.625,4.04545,363.404,2011.51,125.628,500000,100000,1,4.04545,125.628,535.52646687585,4.2198205439838254,389.81556598386805,1739.0917716856138,76.81863414201862,523091.96406219655,98075.95554316044,0.924400480566075,4.058455604519977,123.91507028498032
520.625,4.09091,363.398,2011.51,125.652,500000,100000,1,4.09091,125.652,530.9606211253762,4.068099311554774,345.47260430847706,1852.8092774104705,122.29001384443768,478627.643791169,100452.689780031,1.0365395165646003,4.226942876435631,126.56400559197768
520.625,4.13636,363.393,2011.51,125.675,500000,100000,1,4.13636,125.675,544.8774297000351,4.77156771395275,375.55940821980346,2095.5555129767545,118.83616982743854,467314.9530934825,94931.92012112016,1.0060059245632544,4.01012400595654,112.62428717612732
520.625,4.18182,363.387,2011.51,125.698,500000,100000,1,4.18182,125.698,530.9170711383643,3.7265795331183127,410.74944084329,1685.736985397309,125.53752728822997,511876.2086630229,97551.91687300046,1.087563074484514,4.099875751639131,126.34358588519542
520.625,4.22727,363.382,2011.51,125.721,500000,100000,1,4.22727,125.721,512.4856224274631,4.516650804652022,350.2611202889689,1936.4788297492903,115.45698472838464,465129.6266253088,93330.3001476972,1.001245762453845,3.896031198157736,111.4461401436784
520.625,4.27273,363.377,2011.51,125.743,500000,100000,1,4.27273,125.743,499.9044136863346,4.188523443811508,367.561460715416,1934.637001344738,145.05488283331502,486931.52294381766,101321.52617789277,0.9136304110923996,4.625479650490127,139.3381818600808
520.625,4.31818,363.371,2011.51,125.765,500000,100000,1,4.31818,125.765,514.1439045359749,3.969022390486965,313.83240423646845,2204.971765711539,120.90331185893032,494034.5185857727,98259.1312079208,0.9367082045296364,4.181879426946331,125.16042091979882
520.625,4.36364,363.366,2011.51,125.786,500000,100000,1,4.36364,125.786,528.8021834544815,4.248667872866703,335.5482219101753,2150.878080743096,128.29441689859186,515393.6089589783,101328.6435581824,0.9624896376299782,4.598296375834028,143.40037112278026
520.625,4.40909,363.361,2011.51,125.807,500000,100000,1,4.40909,125.807,512.3969654182677,4.470261547409431,351.2086496320779,1672.927155670733,142.64480403172206,461456.0820563625,98166.951030589,1.0870659876286048,4.686588623373854,128.01694109062694
520.625,4.45455,363.357,2011.51,125.827,500000,100000,1,4.45455,125.827,528.8076288452651,4.685622357645548,324.810661121723,1872.0875466968112,126.8084984995834,492597.1891877645,101178.31821455812,1.0584418473547743,4.110304959813468,116.36651082505784
520.625,4.5,363.352,2011.51,125.847,500000,100000,1,4.5,125.847,532.056626917889,4.88744196482974,411.3861779674918,1872.704488398288,101.8880683252916,500651.07023497816,109025.76232674124,0.973195882509524,4.530715120685672,135.68893317851132
520.625,4.54545,363.347,2011.51,125.866,500000,100000,1,4.54545,125.866,542.3137020702519,4.868607197002557,332.8982663216307,1967.945545815792,117.81213049321586,478474.2088014081,97381.11531807556,0.990315203024144,4.694641700771184,111.59777756723298
520.625,4.59091,363.343,2011.51,125.885,500000,100000,1,4.59091,125.885,554.0177565325897,4.369310901366377,391.9307760855656,1790.7372852628905,123.54132762507,491059.5361419283,102457.23133616944,0.9318772171776392,4.464339413247052,122.16002532414684
520.625,4.63636,363.338,2011.51,125.904,500000,100000,1,4.63636,125.904,522.6556306122777,4.8983525186317465,370.1264704872212,2102.359435175543,94.80768522729142,522226.2250400735,96703.50262047672,0.9301516037382788,4.319389505599116,123.75243930659494
520.625,4.68182,363.334,2011.51,125.923,500000,100000,1,4.68182,125.923,486.58194128849993,4.773416286897382,364.45495618601007,1871.8735768224824,112.47802596627383,487323.1117578868,99339.7657542193,1.055943349465327,5.029108430503088,97.2942234050124
520.625,4.72727,363.329,2011.51,125.941,500000,100000,1,4.72727,125.941,511.64150897967545,4.572545738862651,417.3256350961546,2129.9118910490847,124.65136314346005,490901.2623603301,102364.61819990628,1.0470443939650012,4.88048319747312,144.30590244390248
520.625,4.77273,363.325,2011.51,125.958,500000,100000,1,4.77273,125.958,521.772003707803,4.722160397659612,281.1917397118787,2010.9358659990105,163.97597757620113,522140.2316509616,101416.2279458705,0.9861984211183464,4.782593311067063,132.760199675554
520.625,4.81818,363.321,2011.51,125.976,500000,100000,1,4.81818,125.976,472.8376445657651,4.647172514755831,356.1924640681333,1815.774962712921,132.98849108316753,494547.231404951,103454.10748193314,1.0921547580219868,4.566177227347242,108.00238420958982
520.625,4.86364,363.317,2011.51,125.993,500000,100000,1,4.86364,125.993,556.7736732889177,4.872660189896791,324.06494572600536,2290.7633677245594,128.97410285526823,533458.5131981682,104782.180061743,1.0217185233001476,4.616850992451699,130.02978458232897
520.625,4.90909,363.313,2011.51,126.01,500000,100000,1,4.90909,126.01,524.3312750350381,4.729992189330438,292.05204668966485,2296.6871302126683,157.96540455617205,459040.32036057126,103323.96916594743,1.0105882128680337,4.950177882381184,111.86515149921696
520.625,4.95455,363.309,2011.51,126.026,500000,100000,1,4.95455,126.026,530.5520909751681,4.699887598227027,319.9033208540227,2069.9132504997624,137.1386215261188,493165.35338535474,104601.20270488644,1.0108790289324774,4.839305887804382,129.96430723162948
520.625,5.0,363.305,2011.51,126.042,500000,100000,1,5.0,126.042,556.1713607276369,5.119779781945693,363.9312482654291,1963.393431080213,139.82270633578133,519407.2730496222,101065.01966148164,0.9469126414594232,5.054778704999632,114.46689105885228
522.645,0.5,366.605,2011.51,112.163,500000,100000,1,0.5,112.163,506.1779500270126,0.5157182637064909,340.0134115697271,1799.0356442968498,105.31720225495806,482016.4673790347,96357.044555782,1.047216533314988,0.5093238002582147,112.94285087899156
522.645,0.545455,366.314,2011.51,113.388,500000,100000,1,0.545455,113.388,537.6460072483442,0.5403387139157515,399.158211054321,2226.9655254632094,91.86455673072074,494140.5613711213,104003.26179407327,1.0475970484914294,0.5331481791110522,117.94813112568966
522.645,0.590909,366.063,2011.51,114.442,500000,100000,1,0.590909,114.442,519.7740032690695,0.6313168732178751,358.2348947365053,2176.9847651094383,118.93352034610608,531582.7119189175,98093.0141069916,1.012031077825651,0.6409458162164812,117.36215352262089
522.645,0.636364,365.846,2011.51,115.359,500000,100000,1,0.636364,115.359,517.8343959694232,0.6280775675127812,353.9655771878762,1847.773901664685,146.89005939971543,480632.82551717694,103469.55369886624,0.944083937016561,0.6123344591635734,111.68362497336864
522.645,0.681818,365.654,2011.51,116.163,500000,100000,1,0.681818,116.163,502.465875473799,0.6714961432595798,353.9427989323645,1873.35693180737,142.5267510905353,512064.9300795116,93724.81328946892,1.054459278182172,0.6494681358361372,108.4424373227494
522.645,0.727273,365.485,2011.51,116.874,500000,100000,1,0.727273,116.874,566.1709595808597,0.751290790182875,361.88517719757454,2103.4200082894085,128.40667283217283,518666.3063380367,98221.13148378913,0.9099841736035248,0.7425390725969353,113.66321373066393
522.645,0.772727,365.335,2011.51,117.507,500000,100000,1,0.772727,117.507,512.8323390777351,0.7676105587511746,350.0465144436689,1775.068314776565,105.40487443506564,501915.89364815335,96543.99939268912,0.9613061507275432,0.791335827576761,129.41241256101347
522.645,0.818182,365.2,2011.51,118.074,500000,100000,1,0.818182,118.074,540.9235745659402,0.8216509987765034,334.1122149649568,1885.6525501763865,90.6105659059617,501000.31710034434,101962.31300144216,1.0290134059759417,0.7772106893969648,123.70958108217016
522.645,0.863636,365.078,2011.51,118.586,500000,100000,1,0.863636,118.586,473.6468381987365,0.7547989300494216,401.1909639072203,1802.1991759250905,103.9599475680514,474377.1045352682,97114.4763035416,0.9795857546378152,0.8488152600853238,127.6485392292553
522.645,0.909091,364.968,2011.51,119.049,500000,100000,1,0.909091,119.049,553.4807552549859,0.9098504266549416,342.1905277649647,1808.6826056280404,122.93675223157116,518275.9341749064,99923.84446783055,0.9505115922407266,0.8390723506192493,118.68565735520814
522.645,0.954545,364.868,2011.51,119.471,500000,100000,1,0.954545,119.471,550.1416449802588,0.8673379626933247,350.8743410547,1866.6683069276385,111.03017359316462,468641.62811844354,99273.34290377796,1.0692066090048509,0.9275773285988764,131.68063205322065
522.645,1.0,364.776,2011.51,119.857,500000,100000,1,1.0,119.857,525.1911725288167,0.9389524714500564,380.4396667495024,2193.7536416829444,137.87250822779683,509780.96045247314,105132.7866472345,1.056670988230088,1.0401443403849937,137.70611794607908
522.645,1.04545,364.692,2011.51,120.211,500000,100000,1,1.04545,120.211,516.7144827392672,0.9756493525929028,376.3162382543581,1658.5812209330545,93.3584818772672,487039.9614999115,102354.24114420684,1.053322617231482,0.977813442594325,103.87515449372238
522.645,1.09091,364.615,2011.51,120.536,500000,100000,1,1.09091,120.536,533.0979001466951,1.0340417805989208,332.0389080897695,2098.70579640205,118.20799365809778,490131.4181499077,101448.61974034768,1.016604796699822,1.0313795355201376,107.78286701216834
522.645,1.13636,364.543,2011.51,120.837,500000,100000,1,1.13636,120.837,582.4562497477889,1.1051752214034147,392.0653382851964,2063.396363942104,106.94034829399078,494968.2564083751,100101.71885679122,1.0017414632937245,1.089260407221754,133.88458933586483
522.645,1.18182,364.477,2011.51,121.116,500000,100000,1,1.18182,121.116,476.5676577750794,1.1530726648548018,384.0738472453282,2206.293316489448,139.12511762562085,512487.4257857623,96164.55509419942,1.0868978921693109,1.2492287620248337,142.01251921366378
522.645,1.22727,364.415,2011.51,121.375,500000,100000,1,1.22727,121.375,543.081135198934,1.2680322514964322,370.9006699200348,2063.215660810287,131.25391102154745,539048.5608107088,95616.49127229142,1.0717645103732558,1.2886061885230338,107.93409562372038
522.645,1.27273,364.358,2011.51,121.616,500000,100000,1,1.27273,121.616,498.8223887557887,1.2868819821341826,348.6426254955829,1935.3060910040824,106.45646416575023,502783.3643673237,101386.18491409518,0.9957863569071516,1.139251885154261,105.06873481740308
522.645,1.31818,364.304,2011.51,121.842,500000,100000,1,1.31818,121.842,522.1244874882964,1.1928820854710354,349.48663825202885,1847.5096334180455,137.45379312797775,481999.2595431369,92929.65133978984,1.1355638593818294,1.2004105500192312,112.61585650857718
522.645,1.36364,364.254,2011.51,122.053,500000,100000,1,1.36364,122.053,516.1673347582066,1.3693191949772163,356.9034598043252,2210.73229861856,92.34352785922252,464011.1437091733,99811.8609571337,0.9937448834183196,1.3696660897215354,116.10588015303172
522.645,1.40909,364.207,2011.51,122.25,500000,100000,1,1.40909,122.25,511.4520802076646,1.431512514270412,319.342818421768,2111.471604096037,89.49014860940565,528998.6387521579,100536.54566578624,1.0192733291911429,1.295812190629011,124.10620602980656
522.645,1.45455,364.163,2011.51,122.436,500000,100000,1,1.45455,122.436,522.3715226313118,1.430654178689213,362.7329883953587,1912.31526909346,106.1794959104944,504384.3455869488,92946.66653548284,1.0695239530741698,1.5423394374760782,131.91346873808325
522.645,1.5,364.121,2011.51,122.611,500000,100000,1,1.5,122.611,493.0065560888144,1.4954335517319972,396.6043087069602,2194.338502227848,86.14217799004228,494209.6626300257,99719.07243770234,1.0185787157813493,1.3350454811528585,120.3527804038345
522.645,1.54545,364.082,2011.51,122.776,500000,100000,1,1.54545,122.776,549.539800452005,1.560155739164744,395.9890975537151,1921.821151133075,120.7029874026251,501462.8839983519,100031.33905118944,0.9867847847602206,1.4873491545269593,144.01993667754877
522.645,1.59091,364.045,2011.51,122.932,500000,100000,1,1.59091,122.932,475.7599932294804,1.651730457293721,350.1802816925664,2011.3205428140168,121.44228449598133,519166.5847940575,110393.49469401434,1.0190851037008335,1.607444933777031,122.35841363051011
522.645,1.63636,364.01,2011.51,123.08,500000,100000,1,1.63636,123.08,536.7502611903584,1.507506469185774,402.7436952104823,1889.917497542539,115.59359084868566,489748.21390873793,100047.10044450677,0.9997372660683812,1.7569183035162057,114.6206286383634
522.645,1.68182,363.977,2011.51,123.219,500000,100000,1,1.68182,123.219,514.1118834676034,1.6612751359037534,433.3475422043964,2118.8928329120104,133.17969792701209,483349.6763886048,104375.96024884412,0.8934729938452876,1.681464587169963,111.46583543125996
522.645,1.72727,363.945,2011.51,123.352,500000,100000,1,1.72727,123.352,492.0460979438001,1.8575351846046089,352.436784857877,1811.5274157179556,109.96722769462978,467251.60100106406,102232.65161966594,1.0501692386551646,1.7546011075099444,118.00831309150888
522.645,1.77273,363.915,2011.51,123.478,500000,100000,1,1.77273,123.478,527.9337328363277,1.898297900052952,389.0802574391263,1951.4485868068057,99.44357533556766,473019.5066840744,101289.8178821334,0.968879689674552,1.7884613233108326,125.8146487549393
522.645,1.81818,363.887,2011.51,123.598,500000,100000,1,1.81818,123.598,481.9583649644146,1.8955378251671684,281.5462871106336,1879.8458519452552,108.81756226675506,491381.06557268143,104149.92267607216,0.942471100295449,1.9036930562286711,122.04529750502276
522.645,1.86364,363.86,2011.51,123.712,500000,100000,1,1.86364,123.712,523.6828115176329,1.9136623977003575,318.0810731483701,2064.5559248002764,101.06572647116516,526866.8657314517,92783.60107930758,1.0602469437447724,1.892326329516688,118.85666791871144
522.645,1.90909,363.834,2011.51,123.821,500000,100000,1,1.90909,123.821,485.4620249258415,2.067032332591347,367.1492928586532,2089.654733242102,112.45875738459686,487287.9139159249,99556.90998507226,1.018909025401473,1.979510313839049,119.94392388446818
522.645,1.95455,363.809,2011.51,123.925,500000,100000,1,1.95455,123.925,534.6990774254147,2.141976490577016,327.1831451258248,1789.4069253545824,135.0042171513005,506514.7820955707,101406.73553102318,1.0339787239531666,2.028580091174649,114.1491265470046
522.645,2.0,363.785,2011.51,124.024,500000,100000,1,2.0,124.024,498.4894630682376,1.9870920011953148,437.9681115839357,2093.264080293486,91.34829780777764,528112.9731291761,95187.4443385764,0.9936833613615844,2.108958150612135,126.85223935560364
